1	Q0	1021114_foreign_story_1383588.utf8	1
1	Q0	1021116_foreign_story_1390306.utf8	1
1	Q0	1030213_foreign_story_1666546.utf8	1
1	Q0	1030908_foreign_story_2344297.utf8	1
1	Q0	1040412_foreign_story_3116420.utf8	1
1	Q0	1040719_foreign_story_3513628.utf8	1
1	Q0	1040810_foreign_story_3606345.utf8	1
1	Q0	1050801_foreign_story_5059314.utf8	1
1	Q0	1050930_foreign_story_5302687.utf8	1
1	Q0	1060120_foreign_story_5743717.utf8	1
1	Q0	1070716_foreign_story_8063889.utf8	1
1	Q0	1080402_foreign_story_9085363.utf8	1
1	Q0	1090604_foreign_story_11060253.utf8	1
1	Q0	1090915_foreign_story_11495978.utf8	1
1	Q0	1100125_foreign_story_12025749.utf8	1
1	Q0	1101002_foreign_story_13006291.utf8	1
10	Q0	1081204_frontpage_story_10204605.utf8	1
10	Q0	1081208_nation_story_10221288.utf8	1
10	Q0	1081211_frontpage_story_10237079.utf8	1
10	Q0	1081213_frontpage_story_10246675.utf8	1
10	Q0	1081214_frontpage_story_10250287.utf8	1
10	Q0	1081221_nation_story_10281923.utf8	1
10	Q0	1090213_nation_story_10528251.utf8	1
10	Q0	1090721_frontpage_story_11263194.utf8	1
10	Q0	1090722_nation_story_11267513.utf8	1
11	Q0	1070902_frontpage_story_8263946.utf8	1
11	Q0	1070925_bengal_story_8358311.utf8	1
11	Q0	1070928_nation_story_8368346.utf8	1
11	Q0	1071005_nation_story_8398642.utf8	1
11	Q0	1080603_nation_story_9357345.utf8	1
11	Q0	1080626_nation_story_9463963.utf8	1
11	Q0	1080626_nation_story_9464790.utf8	1
11	Q0	1080705_frontpage_story_9507789.utf8	1
11	Q0	1080706_nation_story_9510951.utf8	1
12	Q0	1060228_calcutta_story_5902778.utf8	1
12	Q0	1060301_nation_story_5910461.utf8	1
12	Q0	1060323_frontpage_story_6002695.utf8	1
12	Q0	1060518_nation_story_6237272.utf8	1
12	Q0	1061005_nation_story_6829065.utf8	1
12	Q0	1061018_nation_story_6885667.utf8	1
12	Q0	1061101_nation_story_6942919.utf8	1
12	Q0	1061219_frontpage_story_7157719.utf8	1
12	Q0	1061219_nation_story_7157494.utf8	1
12	Q0	1061220_nation_story_7161833.utf8	1
12	Q0	1061221_nation_story_7167680.utf8	1
12	Q0	1061225_opinion_story_7173146.utf8	1
12	Q0	1070202_nation_story_7338918.utf8	1
12	Q0	1070203_nation_story_7343569.utf8	1
12	Q0	1091111_bengal_story_11726626.utf8	1
12	Q0	1091116_opinion_story_11675496.utf8	1
12	Q0	1100420_frontpage_story_12359157.utf8	1
12	Q0	1100427_opinion_story_12369041.utf8	1
13	Q0	1060216_nation_story_5853066.utf8	1
13	Q0	1060218_frontpage_story_5864033.utf8	1
13	Q0	1060221_frontpage_story_5875283.utf8	1
13	Q0	1060228_nation_story_5904658.utf8	1
13	Q0	1060411_frontpage_story_6085099.utf8	1
13	Q0	1060412_frontpage_story_6088678.utf8	1
13	Q0	1060415_nation_story_6102033.utf8	1
13	Q0	1060415_opinion_story_6100738.utf8	1
13	Q0	1060418_opinion_story_6087268.utf8	1
13	Q0	1060620_nation_story_6375845.utf8	1
13	Q0	1070807_nation_story_8160592.utf8	1
13	Q0	1070825_nation_story_8234942.utf8	1
13	Q0	1070830_nation_story_8254076.utf8	1
13	Q0	1070830_nation_story_8254078.utf8	1
13	Q0	1070918_nation_story_8329959.utf8	1
13	Q0	1071025_nation_story_8471151.utf8	1
13	Q0	1071113_nation_story_8542426.utf8	1
13	Q0	1080224_nation_story_8941505.utf8	1
13	Q0	1090602_nation_story_11051491.utf8	1
14	Q0	1030115_calcutta_story_1573974.utf8	1
14	Q0	1030216_calcutta_story_1676454.utf8	1
14	Q0	1030323_bengal_story_1795524.utf8	1
14	Q0	1030401_bengal_story_1827769.utf8	1
14	Q0	1040309_calcutta_story_2980233.utf8	1
14	Q0	1061125_calcutta_story_7047544.utf8	1
14	Q0	1081113_calcutta_story_10101629.utf8	1
14	Q0	1081129_calcutta_story_10180023.utf8	1
14	Q0	1090521_calcutta_story_10994971.utf8	1
14	Q0	1090521_calcutta_story_10996802.utf8	1
14	Q0	1090522_calcutta_story_11002235.utf8	1
14	Q0	1090724_calcutta_story_11274669.utf8	1
14	Q0	1100205_calcutta_story_12069678.utf8	1
15	Q0	1060311_nation_story_5954497.utf8	1
15	Q0	1060311_opinion_index.utf8	1
15	Q0	1060311_opinion_story_5951761.utf8	1
15	Q0	1060318_frontpage_story_5981561.utf8	1
15	Q0	1060322_frontpage_story_5998166.utf8	1
15	Q0	1060322_opinion_story_5992733.utf8	1
15	Q0	1060403_frontpage_story_6050686.utf8	1
15	Q0	1060426_nation_story_6146158.utf8	1
15	Q0	1060525_nation_story_6266147.utf8	1
15	Q0	1060602_nation_story_6301506.utf8	1
15	Q0	1070210_nation_story_7374560.utf8	1
15	Q0	1080625_frontpage_story_9460431.utf8	1
